tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
3341.00;42143920#0_0;19.96;6.48;3060.00;0.00;492471414_0;5.10;0.00;tripinfo_612 emissions_612 fcd_612;281.00;612;0;1096.71;0.88;0.00;143.34;DEFAULT_VEHTYPE;;5;101.00;534234.679959;20886.040266;107.473947;228.841738;10.646890;0;229.653361
3347.00;40668087#6_0;8.80;7.41;3205.00;0.00;49217123_0;5.10;0.00;tripinfo_641 emissions_641 fcd_641;142.00;641;0;640.78;0.94;0.00;58.65;DEFAULT_VEHTYPE;;2;41.00;259622.889075;9359.833075;48.616918;110.168039;4.987661;0;111.604606
3352.00;42143918#9_1;96.11;10.19;3280.00;0.00;554582106#9_0;0.20;0.00;tripinfo_656 emissions_656 fcd_656;72.00;656;0;317.46;1.03;0.00;40.96;DEFAULT_VEHTYPE;;1;32.00;170390.067674;6668.990377;34.330866;73.100938;3.466135;0;73.246118
3369.00;492443337#2_0;113.32;9.19;3160.00;0.00;42141326#3_0;5.10;0.00;tripinfo_632 emissions_632 fcd_632;209.00;632;0;1009.57;1.21;0.00;116.63;DEFAULT_VEHTYPE;;4;89.00;462428.631777;16086.389572;84.056283;197.844327;9.338154;0;198.784055
3390.00;337277981#0_1;0.20;5.63;3285.00;0.00;351440624#5_0;5.10;0.00;tripinfo_657 emissions_657 fcd_657;105.00;657;0;530.94;1.04;0.00;49.08;DEFAULT_VEHTYPE;;2;35.00;236255.807633;8036.132199;42.083356;100.366182;4.609823;0;101.559268
3391.00;337277957#3_0;107.35;7.53;3150.00;0.00;337277984#0_0;5.10;0.00;tripinfo_630 emissions_630 fcd_630;241.00;630;0;980.79;1.01;0.00;129.50;DEFAULT_VEHTYPE;;4;103.00;502494.168430;19812.655508;101.910450;216.888898;10.320688;0;216.008664
3419.00;492443336#1_0;100.99;7.28;3230.00;0.00;567060339#2_0;0.20;0.00;tripinfo_646 emissions_646 fcd_646;189.00;646;0;882.89;1.02;0.00;78.52;DEFAULT_VEHTYPE;;2;59.00;359748.630055;13126.655116;68.105024;153.279175;7.039752;0;154.645816
3427.00;337277984#0_0;50.00;11.18;3325.00;0.00;492471759#3_0;5.10;0.00;tripinfo_665 emissions_665 fcd_665;102.00;665;0;482.89;1.08;0.00;52.08;DEFAULT_VEHTYPE;;1;43.00;237967.999902;8940.381995;46.250888;101.990534;4.814184;0;102.295772
3431.00;49217119#0_0;0.20;8.24;3195.00;0.00;492471759#0_0;0.20;0.00;tripinfo_639 emissions_639 fcd_639;236.00;639;0;716.54;1.04;0.00;157.50;DEFAULT_VEHTYPE;;5;126.00;497046.855112;21766.571099;110.718068;217.727243;10.731127;0;213.668089
3434.00;49217119#1_0;35.72;9.24;3140.00;0.00;492471759#3_0;5.10;0.00;tripinfo_628 emissions_628 fcd_628;294.00;628;0;1069.02;1.12;0.00;185.11;DEFAULT_VEHTYPE;;6;147.00;651228.167707;26942.686600;137.913143;284.295057;13.933467;0;279.945663
3435.00;42143918#3_1;26.32;7.42;3135.00;0.00;554582106#1_0;5.10;0.00;tripinfo_627 emissions_627 fcd_627;300.00;627;0;962.99;0.77;0.00;168.66;DEFAULT_VEHTYPE;;5;133.00;593214.993390;26725.507002;135.453838;258.277965;12.494889;0;255.009452
3440.00;492471758#1_0;49.39;5.80;3295.00;0.00;337277973#0_0;1.31;0.00;tripinfo_659 emissions_659 fcd_659;145.00;659;0;635.63;1.08;0.00;74.32;DEFAULT_VEHTYPE;;2;59.00;307641.298561;12206.656926;62.751473;132.753635;6.357229;0;132.246717
3442.00;49217109#2_0;23.27;5.59;3235.00;0.00;42143912#2_0;5.10;0.00;tripinfo_647 emissions_647 fcd_647;207.00;647;0;621.69;1.04;0.00;132.25;DEFAULT_VEHTYPE;;4;107.00;416163.893011;18211.463774;92.631122;182.195714;8.942154;0;178.898549
3445.00;337277984#0_0;50.00;10.86;3315.00;0.00;42141326#9_0;5.10;0.00;tripinfo_663 emissions_663 fcd_663;130.00;663;0;454.02;0.98;0.00;84.36;DEFAULT_VEHTYPE;;3;63.00;282252.535896;10825.683899;55.899597;122.654378;5.934073;0;121.332275
3449.00;42143918#6_1;100.35;9.56;3355.00;0.00;492471759#3_0;5.10;0.00;tripinfo_671 emissions_671 fcd_671;94.00;671;0;427.36;0.94;0.00;42.26;DEFAULT_VEHTYPE;;1;32.00;191616.159525;7030.291246;36.454728;81.710912;3.770761;0;82.370405
3461.00;49217104#1_1;20.12;6.21;3395.00;0.00;553352498#2_0;5.10;0.00;tripinfo_679 emissions_679 fcd_679;66.00;679;0;421.12;0.85;0.00;7.69;DEFAULT_VEHTYPE;;0;0.00;109022.152992;2625.836266;14.447738;44.328857;1.762710;0;46.864938
3468.00;49217109#3_0;74.65;3.98;3190.00;0.00;42141326#2_0;5.10;0.00;tripinfo_638 emissions_638 fcd_638;278.00;638;0;1220.39;0.87;0.00;120.54;DEFAULT_VEHTYPE;;4;90.00;511860.381247;19644.831279;101.278851;217.982073;10.009316;0;220.035224
3477.00;42141326#12_0;100.79;11.10;3350.00;0.00;45429543#2_0;5.10;0.00;tripinfo_670 emissions_670 fcd_670;127.00;670;0;651.71;1.09;0.00;66.06;DEFAULT_VEHTYPE;;2;48.00;281236.210542;9763.684232;51.024090;120.170991;5.644070;0;120.894953
3479.00;337277981#1_1;45.91;8.54;3385.00;0.00;492471759#2_0;5.10;0.00;tripinfo_677 emissions_677 fcd_677;94.00;677;0;525.90;1.13;0.00;36.48;DEFAULT_VEHTYPE;;1;26.00;202777.698804;6518.035308;34.395243;85.954685;3.915779;0;87.167765
3479.00;542428845#0_0;99.31;9.12;3400.00;0.00;337277973#0_0;1.31;0.00;tripinfo_680 emissions_680 fcd_680;79.00;680;0;301.90;1.11;0.00;45.84;DEFAULT_VEHTYPE;;1;36.00;176440.851414;6987.935685;35.927425;76.240983;3.638166;0;75.847160
3481.00;492471759#2_0;68.11;7.01;3245.00;0.00;42141326#9_0;5.10;0.00;tripinfo_649 emissions_649 fcd_649;236.00;649;0;839.65;0.98;0.00;141.09;DEFAULT_VEHTYPE;;5;112.00;470071.598626;19545.136757;99.934612;203.933325;9.804246;0;202.071707
3492.00;42143918#10_0;7.92;9.46;3265.00;0.00;49217116#1_0;5.10;0.00;tripinfo_653 emissions_653 fcd_653;227.00;653;0;1010.08;0.88;0.00;113.23;DEFAULT_VEHTYPE;;3;92.00;468433.919046;17749.062552;91.694696;200.256724;9.353402;0;201.366897
3493.00;40668087#6_0;8.80;8.18;3370.00;0.00;42143918#5_0;5.10;0.00;tripinfo_674 emissions_674 fcd_674;123.00;674;0;711.42;1.08;0.00;47.46;DEFAULT_VEHTYPE;;2;34.00;243745.648738;7591.385046;40.215177;102.232245;4.555059;0;104.778636
3503.00;42143918#3_0;26.32;10.85;3425.00;0.00;351440624#4_0;0.20;0.00;tripinfo_685 emissions_685 fcd_685;78.00;685;0;766.75;1.07;0.00;7.46;DEFAULT_VEHTYPE;;0;0.00;177220.452862;2549.499028;15.681918;69.061610;2.609605;0;76.180141
3511.00;40668087#6_0;8.80;10.22;3340.00;0.00;42143918#2_0;5.10;0.00;tripinfo_668 emissions_668 fcd_668;171.00;668;0;853.42;1.24;0.00;95.07;DEFAULT_VEHTYPE;;3;73.00;401487.212897;13790.817832;72.197622;172.349488;8.182484;0;172.586911
3515.00;492471759#7_0;173.79;8.79;3380.00;0.00;567060339#2_0;0.20;0.00;tripinfo_676 emissions_676 fcd_676;135.00;676;0;1062.97;1.16;0.00;39.09;DEFAULT_VEHTYPE;;2;16.00;311366.331041;6557.605444;37.101811;127.338940;5.412220;0;133.844653
3516.00;45429543#3_0;92.24;7.97;3260.00;0.00;49222369#0_0;5.10;0.00;tripinfo_652 emissions_652 fcd_652;256.00;652;0;1316.48;0.99;0.00;81.29;DEFAULT_VEHTYPE;;3;50.00;473744.038096;14972.038123;79.064825;197.022406;8.488065;0;203.648427
3521.00;42143918#3_1;26.32;11.40;3345.00;0.00;492471410#1_0;0.20;0.00;tripinfo_669 emissions_669 fcd_669;176.00;669;0;859.78;1.06;0.00;86.30;DEFAULT_VEHTYPE;;2;67.00;372795.642734;13551.059666;70.366859;158.784486;7.380116;0;160.254249
3526.00;49217109#0_0;0.20;5.23;3220.00;0.00;42141326#2_0;5.10;0.00;tripinfo_644 emissions_644 fcd_644;306.00;644;0;1110.48;1.04;0.00;192.66;DEFAULT_VEHTYPE;;6;155.00;673561.745062;27365.386073;140.337669;292.817864;14.217190;0;289.546139
3527.00;40668087#6_0;8.80;7.34;3422.00;17.00;542428845#1_0;0.20;0.00;tripinfo_681 emissions_681 fcd_681;105.00;681;0;328.64;0.93;0.00;61.17;DEFAULT_VEHTYPE;;2;46.00;191831.310624;8391.972854;42.667954;83.542554;4.034929;0;82.463647
3540.00;337277981#2_0;15.40;9.40;3415.00;0.00;554582106#2_0;5.10;0.00;tripinfo_683 emissions_683 fcd_683;125.00;683;0;801.71;1.24;0.00;54.14;DEFAULT_VEHTYPE;;1;28.00;268152.036690;7419.370909;40.011373;111.803053;4.926386;0;115.269523
3566.00;337277951#3_1;0.92;7.68;3448.00;3.00;42141326#9_0;5.10;0.00;tripinfo_689 emissions_689 fcd_689;118.00;689;0;652.01;0.96;0.00;43.81;DEFAULT_VEHTYPE;;1;29.00;243270.986921;7896.233315;41.595573;102.763602;4.629071;0;104.574720
3579.00;42201285#1_0;31.78;7.59;3435.00;0.00;337277957#2_0;5.10;0.00;tripinfo_687 emissions_687 fcd_687;144.00;687;0;670.63;0.93;0.00;60.74;DEFAULT_VEHTYPE;;2;44.00;292944.510296;10619.350831;55.143197;125.007553;5.743922;0;125.928515
3580.00;40668087#4_0;102.89;8.98;3410.00;0.00;492471412#1_0;5.10;0.00;tripinfo_682 emissions_682 fcd_682;170.00;682;0;821.21;1.17;0.00;87.52;DEFAULT_VEHTYPE;;3;66.00;384338.699653;13580.972162;70.804587;164.562987;7.727066;0;165.215756
3581.00;42143918#0_0;102.82;10.77;3185.00;0.00;42141326#0_0;5.10;0.00;tripinfo_637 emissions_637 fcd_637;396.00;637;0;1394.72;1.06;0.00;273.36;DEFAULT_VEHTYPE;;8;226.00;903565.172859;38611.124365;196.989005;395.660126;19.670712;0;388.419265
3581.00;45429543#3_0;92.24;7.60;3375.00;0.00;42143912#0_0;5.10;0.00;tripinfo_675 emissions_675 fcd_675;206.00;675;0;696.76;1.04;0.00;131.12;DEFAULT_VEHTYPE;;4;106.00;428476.558167;18498.115043;94.243227;187.609860;9.249193;0;184.191205
3591.00;42143918#1_0;101.96;9.34;3535.00;0.00;351440624#7_0;5.10;0.00;tripinfo_707 emissions_707 fcd_707;56.00;707;0;435.45;0.91;0.00;7.16;DEFAULT_VEHTYPE;;0;0.00;104202.869538;2175.180439;12.306308;42.394046;1.722245;0;44.792970
